id,organization_id,url,type,species,breeds_primary,breeds_secondary,breeds_mixed,breeds_unknown,colors_primary,colors_secondary,colors_tertiary,age,gender,size,coat,spayed_neutered,house_trained,declawed,special_needs,shots_current,environment_children,environment_dogs,environment_cats,tag1,tag2,tag3,tag4,tag5,name,description,photos_small,photos_medium,photos_large,photos_full,status,published_at,contact_email,contact_phone,contact_address1,contact_address2,contact_address_city,contact_address_state,contact_address_postcode,country,links
44525989,NC292,https://www.petfinder.com/dog/boss-44525989/nc/smithfield/johnston-county-animal-services-nc292/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pit Bull Terrier,null,TRUE,FALSE,Gray / Blue / Silver,White / Cream,null,Adult,Male,Large,Short,FALSE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Boss,"If you are interested in adopting this dog, or any other pet from Johnston County Animal Services, please contact Chuck...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525989/1/?bust=1556021590&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525989/1/?bust=1556021590&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525989/1/?bust=1556021590&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525989/1/?bust=1556021590,adoptable,2019-04-23T12:14:28+0000,animals@johnstonnc.com,919-934-8474,1320 North Brightleaf Blvd.,null,Smithfield,NC,27577,US,/v2/animals/44525989
44525988,NC292,https://www.petfinder.com/dog/ella-44525988/nc/smithfield/johnston-county-animal-services-nc292/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Hound,null,TRUE,FALSE,Brown / Chocolate,Yellow / Tan / Blond / Fawn,null,Adult,Female,Large,Short,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Ella,"If you are interested in adopting this dog, or any other pet from Johnston County Animal Services, please contact Chuck...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525988/1/?bust=1556021360&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525988/1/?bust=1556021360&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525988/1/?bust=1556021360&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525988/1/?bust=1556021360,adoptable,2019-04-23T12:10:43+0000,animals@johnstonnc.com,919-934-8474,1320 North Brightleaf Blvd.,null,Smithfield,NC,27577,US,/v2/animals/44525988
44525985,FL1264,https://www.petfinder.com/dog/paris-44525985/fl/cape-coral/bo-nose-rescue-fl1264/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Belgian Shepherd / Malinois,null,FALSE,FALSE,Black,Red / Chestnut / Orange,null,Senior,Female,Large,Medium,TRUE,TRUE,null,FALSE,TRUE,FALSE,null,null,,,,,,Paris,Paris is a beautiful older gal looking for her forever home. She would like some place calm and comfy. She...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525985/1/?bust=1556021245&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525985/1/?bust=1556021245&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525985/1/?bust=1556021245&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525985/1/?bust=1556021245,adoptable,2019-04-23T12:09:36+0000,bonoserescue@gmail.com,null,null,null,Cape Coral,FL,33990,US,/v2/animals/44525985
44525984,FL551,https://www.petfinder.com/dog/tonka-and-polo-44525984/fl/bradenton/underdog-rescue-of-florida-fl551/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Shih Tzu,null,FALSE,FALSE,null,null,null,Young,Male,Small,Medium,FALSE,FALSE,null,FALSE,FALSE,TRUE,TRUE,null,,,,,,Tonka & Polo,Tonya and Polo are 4 year old Shih Tzu brothers with tons of personality. They were left by their owner...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525984/6/?bust=1556021338&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525984/6/?bust=1556021338&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525984/6/?bust=1556021338&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525984/6/?bust=1556021338,adoptable,2019-04-23T12:09:18+0000,shelter-FL551@petfinder.com,null,null,null,Bradenton,FL,34208,US,/v2/animals/44525984
44525987,AL139,https://www.petfinder.com/dog/cee-cee-44525987/al/helena/two-by-two-rescue-al139/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Black Labrador Retriever,null,TRUE,FALSE,null,null,null,Baby,Male,Medium,null,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Cee Cee,"Cee Cee is a smart, energetic, curious but cautious pup who is sits on command, gives his paw when asked,...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525987/1/?bust=1556021245&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525987/1/?bust=1556021245&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525987/1/?bust=1556021245&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525987/1/?bust=1556021245,adoptable,2019-04-23T12:08:35+0000,amanda@twobytworescue.com,null,null,null,Helena,AL,35080,US,/v2/animals/44525987
44525979,NJ755,https://www.petfinder.com/dog/dodger-44525979/nj/pompton-lakes/ruff-rehab-inc-nj755/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,null,FALSE,FALSE,Apricot / Beige,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Small,Short,FALSE,FALSE,null,FALSE,TRUE,null,TRUE,TRUE,,,,,,Dodger,"Dodger is looking for a home because, well he's never really had one. Dodger is a breeder surrender purebred Applehead...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525979/1/?bust=1556021220&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525979/1/?bust=1556021220&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525979/1/?bust=1556021220&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525979/1/?bust=1556021220,adoptable,2019-04-23T12:08:09+0000,Susan@ruffrehab.org,null,null,null,Pompton Lakes,NJ,7442,US,/v2/animals/44525979
44525983,NC292,https://www.petfinder.com/dog/flops-44525983/nc/smithfield/johnston-county-animal-services-nc292/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pit Bull Terrier,null,TRUE,FALSE,Brown / Chocolate,White / Cream,null,Adult,Female,Large,Short,FALSE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Flops,"If you are interested in adopting this dog, or any other pet from Johnston County Animal Services, please contact Chuck...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525983/1/?bust=1556021174&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525983/1/?bust=1556021174&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525983/1/?bust=1556021174&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525983/1/?bust=1556021174,adoptable,2019-04-23T12:07:21+0000,animals@johnstonnc.com,919-934-8474,1320 North Brightleaf Blvd.,null,Smithfield,NC,27577,US,/v2/animals/44525983
44525975,NC292,https://www.petfinder.com/dog/febe-44525975/nc/smithfield/johnston-county-animal-services-nc292/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Terrier,Boston Terrier,TRUE,FALSE,Brindle,White / Cream,null,Adult,Female,Small,Short,FALSE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Febe,"If you are interested in adopting this dog, or any other pet from Johnston County Animal Services, please contact Chuck...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525975/1/?bust=1556020951&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525975/1/?bust=1556020951&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525975/1/?bust=1556020951&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525975/1/?bust=1556020951,adoptable,2019-04-23T12:03:32+0000,animals@johnstonnc.com,919-934-8474,1320 North Brightleaf Blvd.,null,Smithfield,NC,27577,US,/v2/animals/44525975
44525977,MI582,https://www.petfinder.com/dog/max-44525977/mi/ludington/mason-county-animal-control-mi582/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Labrador Retriever,Standard Poodle,TRUE,FALSE,null,null,null,Adult,Male,Large,null,TRUE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Max,"For more information about this dog, call Mason County Animal Control at 231 843-8644 from 9-noon, Mon, Tues, Fri, Sat,...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525977/1/?bust=1556020944&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525977/1/?bust=1556020944&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525977/1/?bust=1556020944&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525977/1/?bust=1556020944,adopted,2019-04-23T12:02:36+0000,animalcontrol@masoncounty.net,(231) 843-8644,305 N.Meyers Road,null,Ludington,MI,49431,US,/v2/animals/44525977
44525973,AL139,https://www.petfinder.com/dog/ruby-jane-44525973/al/helena/two-by-two-rescue-al139/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Plott Hound,null,TRUE,FALSE,null,null,null,Adult,Female,Medium,null,TRUE,TRUE,null,FALSE,TRUE,null,TRUE,null,,,,,,Ruby Jane,"Sweet Ruby Jane is 45 lbs. of sweetness,  house and crate trained, and does well with other dogs after proper...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525973/1/?bust=1556021040&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525973/1/?bust=1556021040&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525973/1/?bust=1556021040&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525973/1/?bust=1556021040,adoptable,2019-04-23T12:01:53+0000,amanda@twobytworescue.com,null,null,null,Helena,AL,35080,US,/v2/animals/44525973
44525968,NJ755,https://www.petfinder.com/dog/joey-44525968/nj/pompton-lakes/ruff-rehab-inc-nj755/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,null,FALSE,FALSE,Bicolor,Black,"Tricolor (Brown, Black, & White)",Adult,Male,Small,null,FALSE,FALSE,null,FALSE,TRUE,null,TRUE,TRUE,,,,,,joey,Joey is an owner surrender purebred Chihuahua.  he is about 9 years old and weighs well under 10 pounds.  He's...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525968/1/?bust=1556020489&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525968/1/?bust=1556020489&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525968/1/?bust=1556020489&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525968/1/?bust=1556020489,adoptable,2019-04-23T12:00:46+0000,Susan@ruffrehab.org,null,null,null,Pompton Lakes,NJ,7442,US,/v2/animals/44525968
44525966,TX947,https://www.petfinder.com/dog/shelby-44525966/tx/temple/apac-association-for-a-pet-adoption-center-tx947/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,null,TRUE,FALSE,Black,Yellow / Tan / Blond / Fawn,null,Adult,Female,Small,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Shelby,Meet Shelby!  This girl is so amazingly sweet and her true loving personality has only grown since she was rescued...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525966/3/?bust=1556020687&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525966/3/?bust=1556020687&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525966/3/?bust=1556020687&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525966/3/?bust=1556020687,adoptable,2019-04-23T12:00:25+0000,myhappytail@yahoo.com,(254) 541-1461,null,null,Temple,TX,76503,US,/v2/animals/44525966
44525970,NC292,https://www.petfinder.com/dog/randy-44525970/nc/smithfield/johnston-county-animal-services-nc292/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Retriever,null,TRUE,FALSE,Red / Chestnut / Orange,White / Cream,null,Adult,Male,Large,Short,FALSE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Randy,"If you are interested in adopting this dog, or any other pet from Johnston County Animal Services, please contact Chuck...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525970/1/?bust=1556020762&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525970/1/?bust=1556020762&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525970/1/?bust=1556020762&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525970/1/?bust=1556020762,adoptable,2019-04-23T12:00:01+0000,animals@johnstonnc.com,919-934-8474,1320 North Brightleaf Blvd.,null,Smithfield,NC,27577,US,/v2/animals/44525970
44525971,FL597,https://www.petfinder.com/dog/mcdreamy-44525971/fl/parkland/get-a-life-pet-rescue-s-dot-fl-dot-pet-rescue-and-rehab-inc-fl597/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,null,FALSE,FALSE,Black,Golden,null,Young,Male,Small,Short,TRUE,TRUE,null,FALSE,TRUE,null,TRUE,null,,,,,,McDreamy,"Are you looking for someone to talk to, someone to cuddle and be your constant companion? Look no further, McDreamy...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525971/1/?bust=1556020698&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525971/1/?bust=1556020698&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525971/1/?bust=1556020698&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525971/1/?bust=1556020698,adoptable,2019-04-23T11:59:52+0000,info@getalifepetrescue.com,954-629-2445,null,null,Parkland,FL,33067,US,/v2/animals/44525971
44525969,AL139,https://www.petfinder.com/dog/nelson-44525969/al/helena/two-by-two-rescue-al139/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Miniature Pinscher,null,TRUE,FALSE,Yellow / Tan / Blond / Fawn,null,null,Adult,Male,Medium,null,TRUE,TRUE,null,FALSE,TRUE,FALSE,TRUE,null,,,,,,Nelson,"Nelson is the perfect companion for outdoor adventures - swimming, hiking, walking, dog parks (if you say ""walk"", ""swim"", or...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525969/1/?bust=1556020632&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525969/1/?bust=1556020632&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525969/1/?bust=1556020632&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525969/1/?bust=1556020632,adoptable,2019-04-23T11:58:14+0000,amanda@twobytworescue.com,null,null,null,Helena,AL,35080,US,/v2/animals/44525969
44525967,AL139,https://www.petfinder.com/dog/mawmaw-44525967/al/helena/two-by-two-rescue-al139/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,null,FALSE,FALSE,null,null,null,Adult,Female,Small,null,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Mawmaw,"Mawmaw, was nicknamed ""Fawn"" because she looks like a baby deer.  She is loving, kind, and sweet. She likes to...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525967/1/?bust=1556020409&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525967/1/?bust=1556020409&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525967/1/?bust=1556020409&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525967/1/?bust=1556020409,adoptable,2019-04-23T11:54:27+0000,amanda@twobytworescue.com,null,null,null,Helena,AL,35080,US,/v2/animals/44525967
44525960,MI912,https://www.petfinder.com/dog/junior-44525960/mi/holland/bestpals-animal-rescue-center-mi912/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Jack Russell Terrier,Chihuahua,TRUE,FALSE,"Tricolor (Brown, Black, & White)",null,null,Young,Male,Small,Short,FALSE,FALSE,null,FALSE,FALSE,null,null,null,,,,,,Junior,null,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525960/1/?bust=1556019832&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525960/1/?bust=1556019832&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525960/1/?bust=1556019832&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525960/1/?bust=1556019832,adoptable,2019-04-23T11:53:29+0000,info@bestpalsrescue.org,(616) 212-3368,13888 Blair St,null,Holland,MI,49424,US,/v2/animals/44525960
44525962,TX1654,https://www.petfinder.com/dog/dolly-44525962/tx/frisco/habitat-4-paws-tx1654/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Terrier,null,TRUE,FALSE,White / Cream,null,null,Baby,Female,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,,,,,,Dolly,"Hi! My name is Dolly because I'm such a doll! I'm a bouncy, happy, sweet little puppy that is full...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525962/2/?bust=1556020192&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525962/2/?bust=1556020192&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525962/2/?bust=1556020192&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525962/2/?bust=1556020192,adoptable,2019-04-23T11:50:40+0000,info@habitat4paws.org,null,null,null,Frisco,TX,75035,US,/v2/animals/44525962
44525964,AL139,https://www.petfinder.com/dog/petry-44525964/al/helena/two-by-two-rescue-al139/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,null,FALSE,FALSE,null,null,null,Senior,Male,Small,null,TRUE,FALSE,null,FALSE,TRUE,null,TRUE,null,,,,,,Petry,"Petry is ready to live the big dream of having a forever home. This sweet, precious, 5 lb. sugar lump...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525964/2/?bust=1556020171&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525964/2/?bust=1556020171&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525964/2/?bust=1556020171&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525964/2/?bust=1556020171,adoptable,2019-04-23T11:50:27+0000,amanda@twobytworescue.com,null,null,null,Helena,AL,35080,US,/v2/animals/44525964
44525961,KY526,https://www.petfinder.com/dog/espresso-44525961/ky/campbellsville/tcas-volunteers-ky526/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Pit Bull Terrier,null,FALSE,FALSE,Black,null,null,Adult,Female,Medium,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Espresso,Espresso is about 4 years old and is a gem! She is good with dogs kids and cats and is...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525961/5/?bust=1556019851&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525961/5/?bust=1556019851&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525961/5/?bust=1556019851&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525961/5/?bust=1556019851,adoptable,2019-04-23T11:45:38+0000,tcasvadopt@gmail.com,null,null,null,Campbellsville,KY,42719,US,/v2/animals/44525961
44525959,AL387,https://www.petfinder.com/dog/joni-44525959/al/grand-bay/wags-and-whiskers-al387/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,Schnauzer,TRUE,FALSE,Brown / Chocolate,Yellow / Tan / Blond / Fawn,null,Baby,Female,Small,Wire,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Joni,These sweet babies were saved from a local shelter!! Mom was supposedly a Yorkie and they appear to have Chiweenie...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525959/2/?bust=1556019758&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525959/2/?bust=1556019758&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525959/2/?bust=1556019758&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525959/2/?bust=1556019758,adoptable,2019-04-23T11:44:47+0000,wagsandwhiskersrescuepets@yahoo.com,null,null,null,Grand Bay,AL,36541,US,/v2/animals/44525959
44525955,TX947,https://www.petfinder.com/dog/sally-44525955/tx/temple/apac-association-for-a-pet-adoption-center-tx947/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Chihuahua,Terrier,TRUE,FALSE,Apricot / Beige,White / Cream,null,Adult,Female,Small,Short,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,null,Snugglebug,Housetrained,,,,Sally,Meet Sally!  This tiny little girl is all fun and kisses!  She loves snuggling in your robe when she can...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525955/3/?bust=1556019465&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525955/3/?bust=1556019465&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525955/3/?bust=1556019465&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525955/3/?bust=1556019465,adoptable,2019-04-23T11:40:16+0000,myhappytail@yahoo.com,(254) 541-1461,null,null,Temple,TX,76503,US,/v2/animals/44525955
44525952,AL387,https://www.petfinder.com/dog/buddy-44525952/al/grand-bay/wags-and-whiskers-al387/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,American Bulldog,null,TRUE,FALSE,Red / Chestnut / Orange,White / Cream,null,Adult,Male,Large,Short,TRUE,FALSE,null,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,Buddy,"FOSTER OR ADOPTER NEEDED ASAP!! \n\nBuddy is doing well and looking awesome!! Unfortunately, this poor boy is stuck in boarding...",https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525952/5/?bust=1556019038&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525952/5/?bust=1556019038&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525952/5/?bust=1556019038&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525952/5/?bust=1556019038,adoptable,2019-04-23T11:35:35+0000,wagsandwhiskersrescuepets@yahoo.com,null,null,null,Grand Bay,AL,36541,US,/v2/animals/44525952
44525954,SC170,https://www.petfinder.com/dog/mojo-44525954/sc/darlington/darlington-county-humane-society-sc170/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Terrier,null,FALSE,FALSE,null,null,null,Baby,Male,Small,null,TRUE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,Mojo,Mojo 713\nIntake 04/18/19\nChi/terrier mix\n2 months old (DOB 02/15/19)\n3.8lbs,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525954/1/?bust=1556019087&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525954/1/?bust=1556019087&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525954/1/?bust=1556019087&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525954/1/?bust=1556019087,adoptable,2019-04-23T11:31:57+0000,darlingtonhumanepets@gmail.com,843-398-4402  ,1740 Animal Control Lane,null,Darlington,SC,29532,US,/v2/animals/44525954
44525953,SC170,https://www.petfinder.com/dog/m-pups-litter-44525953/sc/darlington/darlington-county-humane-society-sc170/?referrer_id=ebce6392-7b48-4be5-a7b7-3babd1647d97,Dog,Dog,Terrier,null,FALSE,FALSE,null,null,null,Baby,Female,Small,null,TRUE,FALSE,null,FALSE,TRUE,null,null,null,,,,,,M Pups Litter,Maxi 710\nIntake 04/18/19\nChi/terrier mix\n2 months old (DOB 02/15/19)\n4lbs\n\nMoni 711\nIntake 04/18/19\nChi/terrier mix\n2 months...,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525953/1/?bust=1556018958&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525953/1/?bust=1556018958&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525953/1/?bust=1556018958&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44525953/1/?bust=1556018958,adoptable,2019-04-23T11:30:44+0000,darlingtonhumanepets@gmail.com,843-398-4402  ,1740 Animal Control Lane,null,Darlington,SC,29532,US,/v2/animals/44525953
